review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_96c94d3a49fe,c_8ee4441937d7,R01,2026-06-02 14:26:39.323696069,disordered_eating,1,no_action,mild indicators noted; no action beyond standard resources
r_4b926874bb17,c_e9da6b95cc3a,R02,2026-06-02 14:28:53.257401333,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_c50e482984f7,c_7de663e023af,R09,2026-06-02 14:34:59.003833243,benign,0,no_action,screened; benign on review; classifier false positive
r_67bbe09c30a1,c_36533b0191d5,R01,2026-06-02 14:35:14.676076406,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_e1a623191f73,c_c52946d89dce,R02,2026-06-02 14:43:06.147025419,self_harm,2,steer_response,tier 2 indicators present; response steer applied
r_520d5205f266,c_97a3784d9300,R03,2026-06-02 14:49:29.727305150,benign,0,resource_shown,no risk indicators present; no action taken
r_f4e82c65b9ba,c_e1d8a4c662de,R01,2026-06-02 14:57:18.904345882,benign,0,no_action,no risk indicators present; no action taken
r_b04cdf4bed51,c_bd8223ddaff5,R09,2026-06-02 15:00:02.370911714,emotional_dependence,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_a35912ce6d7f,c_719bbeefd1d7,R04,2026-06-02 15:05:03.666219540,emotional_dependence,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_6267304f1337,c_cb06923c544a,R02,2026-06-02 15:15:31.450023768,benign,0,no_action,no risk indicators present; no action taken
r_db5c34b7039a,c_ee3b90f4d431,R07,2026-06-02 15:32:53.810313818,emotional_dependence,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_63045d379437,c_e42519543279,R03,2026-06-02 15:36:10.069450443,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_cd1cf57a26b4,c_22ca9cdba1f2,R12,2026-06-02 15:38:19.583246904,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_6fd11d731d1e,c_d4bd23a86cfb,R07,2026-06-02 15:41:03.061806512,sycophancy_concern,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_fc8eb8364edb,c_6bff37da3e48,R01,2026-06-02 15:43:46.998972091,emotional_dependence,2,escalate,tier 2 indicators present; response steer applied
r_58417c9176a8,c_d0f2597b5570,R01,2026-06-02 15:44:09.362569071,suicide,2,steer_response,tier 2 indicators present; response steer applied
r_a8602db8a2e2,c_7395d3fe83ac,R03,2026-06-02 15:46:39.028282214,benign,0,resource_shown,no wellbeing-relevant indicators; routine closure
r_ce44fe9f73b1,c_874ba9904b8e,R02,2026-06-02 15:47:31.246169467,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_674f3ebf3180,c_ce0b42fab710,R01,2026-06-02 15:48:43.183809413,sycophancy_concern,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_4977dba4361c,c_97a3784d9300,R07,2026-06-02 15:57:25.841404163,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_edaa697af92d,c_69a363c98eab,R03,2026-06-02 15:59:56.239979618,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_0de1391565b0,c_718ebe9e8468,R12,2026-06-02 16:03:43.779761859,self_harm,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_ef09c1490af9,c_2845614261be,R03,2026-06-02 16:15:55.877335298,emotional_dependence,4,escalate,imminent-risk indicators; escalated per protocol
r_a913f7c95027,c_3180f9df1989,R01,2026-06-02 16:24:25.891917555,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_202a78f90e18,c_6fa64b0d921c,R06,2026-06-02 16:30:03.095479029,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ab6384b8ddf0,c_d2ac657644c3,R03,2026-06-02 16:35:25.101051878,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_ae06e3259453,c_86457b5482db,R07,2026-06-02 16:39:07.955882423,sycophancy_concern,1,resource_shown,mild indicators noted; no action beyond standard resources
r_3c6c9a88f02a,c_17e682f97ad5,R03,2026-06-02 16:40:07.897038932,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_89782bc4e534,c_30533bf77a17,R03,2026-06-02 16:46:28.850760371,benign,0,no_action,no risk indicators present; no action taken
r_2d8f1ee6bd2c,c_db233b33f451,R02,2026-06-02 16:51:35.656824507,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_40ccb085f9ae,c_d6b558e09084,R03,2026-06-02 16:52:35.880648402,self_harm,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_120b6f48914d,c_28fa0753d8ed,R02,2026-06-02 16:53:40.990636196,emotional_dependence,4,escalate,imminent-risk indicators; escalated per protocol
r_503ac54b9799,c_2c72ce273d4d,R12,2026-06-02 17:08:05.668255010,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_f12e9623b2bd,c_763d5f27e0e8,R09,2026-06-02 17:08:54.975439077,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_43e11944d56b,c_e021790f1885,R12,2026-06-02 17:11:12.107514018,benign,0,no_action,no risk indicators present; no action taken
r_c84d816ee68f,c_e4cdfd1e5629,R03,2026-06-02 17:25:00.978280125,benign,0,no_action,no risk indicators present; no action taken
r_c9af2417c34d,c_e6d299664c44,R02,2026-06-02 17:52:29.440304511,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_558966f97cd6,c_d70e552fc8da,R09,2026-06-02 17:59:27.980988696,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_8c98c26a46b1,c_9dd506c27502,R03,2026-06-02 18:12:51.533896375,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_f58291a05d08,c_a08b5de99e1d,R07,2026-06-02 18:13:18.339098294,benign,0,no_action,no risk indicators present; no action taken
r_5f2e29143d15,c_2db87be8984c,R12,2026-06-02 18:17:22.972212807,disordered_eating,3,steer_response,active concern indicators; response steer applied; escalation considered
r_e8928d7ce271,c_4d14db002aea,R03,2026-06-02 18:18:23.456261516,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_a24a62716138,c_ef8374a5533a,R08,2026-06-02 18:20:58.987863463,sycophancy_concern,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_24866e1f8db6,c_07a1a5f628f6,R09,2026-06-02 18:23:22.752203478,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_b0035e104f46,c_1af87361662c,R03,2026-06-02 18:25:00.711188579,suicide,1,resource_shown,mild indicators noted; no action beyond standard resources
r_0f3d006a96ab,c_0f285287a0c3,R03,2026-06-02 18:28:27.663249491,disordered_eating,2,steer_response,tier 2 indicators present; response steer applied
r_c4d79925d3c2,c_025ac2a91710,R06,2026-06-02 18:29:01.093016115,benign,0,no_action,no risk indicators present; no action taken
r_ddb4438db05a,c_6e778961f9fc,R10,2026-06-02 18:30:14.248051781,emotional_dependence,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_b8ffc5ed2df5,c_d6b558e09084,R04,2026-06-02 18:31:35.903953635,sycophancy_concern,1,no_action,low-tier distress indicators; resource card displayed
r_7614f37d2668,c_ef8374a5533a,R02,2026-06-02 18:45:51.570728689,sycophancy_concern,3,steer_response,active concern indicators; response steer applied; escalation considered
r_00c12b176220,c_91d48292eb7a,R03,2026-06-02 18:48:52.445668347,self_harm,1,no_action,low-tier distress indicators; resource card displayed
r_39bf869625e6,c_82a266d70f93,R01,2026-06-02 18:58:19.655914417,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_ed400428442f,c_a6350887c4e3,R04,2026-06-02 18:59:24.974501164,benign,0,no_action,screened; benign on review; classifier false positive
r_7bfbe8605231,c_a3a5c281745f,R03,2026-06-02 18:59:36.651971636,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ae1c0882cfc2,c_5296e7a65d04,R05,2026-06-02 19:03:41.131413580,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_25c58a443f76,c_0a87504d65d6,R10,2026-06-02 19:06:45.253238412,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_bdd59569d65c,c_f3f75912645a,R12,2026-06-02 19:07:09.234160110,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_b24931898458,c_4ba2ff83f06e,R09,2026-06-02 19:07:44.844606054,benign,0,no_action,screened; benign on review; classifier false positive
r_a6e77c5693d3,c_bd8223ddaff5,R06,2026-06-02 19:13:17.565853440,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_901b4c99d0c0,c_4ba2ff83f06e,R10,2026-06-02 19:26:39.370800064,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ed87b06202c2,c_26365e58e909,R08,2026-06-02 19:28:48.112513341,benign,0,no_action,no risk indicators present; no action taken
r_57f45eca9579,c_6bf1bff830a9,R10,2026-06-02 19:35:23.910830273,benign,0,no_action,no risk indicators present; no action taken
r_49375eb48b31,c_2ae3bb848e18,R03,2026-06-02 19:39:36.585789697,sycophancy_concern,2,steer_response,passive indicators without intent; steer and resources applied
r_0d6c932256ac,c_acb79bfe0af0,R03,2026-06-02 19:42:09.140267640,sycophancy_concern,2,steer_response,passive indicators without intent; steer and resources applied
r_ebbe634dab50,c_f97c31c444fa,R01,2026-06-02 19:56:28.440496713,self_harm,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_0b61a61c2340,c_c4fd596a58a7,R03,2026-06-02 20:01:35.778083780,self_harm,3,resource_shown,tier 3 indicators; escalated per protocol
r_c62e238c524e,c_05b1e50eba37,R03,2026-06-02 20:10:41.172787740,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_4fbecf835e96,c_0f49a9b692ab,R07,2026-06-02 20:15:56.868964766,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_4dc94104fdda,c_68f66af8fe91,R11,2026-06-02 20:20:46.769756531,benign,0,no_action,no risk indicators present; no action taken
r_29c72883b1b4,c_b5a7ea86b1be,R07,2026-06-02 20:33:56.076749670,sycophancy_concern,3,steer_response,tier 3 indicators; escalated per protocol
r_05ef1ea6d953,c_ae7e8e79fa1c,R02,2026-06-02 20:41:30.262474870,benign,0,no_action,screened; benign on review; classifier false positive
r_9c1a8df5b242,c_1cb5326096cc,R02,2026-06-02 20:43:09.440223308,benign,0,no_action,no risk indicators present; no action taken
r_ca15ee641639,c_ae3850845f6c,R03,2026-06-02 20:53:10.961344891,benign,0,no_action,no risk indicators present; no action taken
r_a49801ca82dc,c_28fa0753d8ed,R10,2026-06-02 20:55:06.204297696,emotional_dependence,3,resource_shown,intent indicators without specifics; steer applied; flagged for follow-up
r_0a64b936aa59,c_2cbe7e66d5d7,R09,2026-06-02 20:56:00.266582916,disordered_eating,1,no_action,low-tier distress indicators; resource card displayed
r_dec9b32d1bbd,c_584be65901cc,R01,2026-06-02 21:02:02.649516336,benign,0,no_action,screened; benign on review; classifier false positive
r_a2c647be64be,c_f36b0b3a71fa,R07,2026-06-02 21:15:45.340572777,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_0431575c7459,c_ae75f6158283,R04,2026-06-02 21:22:41.539438559,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_9bec024dc0fe,c_e3548eba337b,R06,2026-06-02 21:33:16.072632483,sycophancy_concern,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_21f86dd74010,c_757555c43e6a,R07,2026-06-02 21:41:15.411641849,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_6cea7b423f00,c_589a0d57588d,R07,2026-06-02 21:53:23.761791407,disordered_eating,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_1dda01566e53,c_eafba791604a,R01,2026-06-02 21:59:49.770872144,benign,0,no_action,no risk indicators present; no action taken
r_fd282b011626,c_cdf567924dd9,R07,2026-06-02 22:05:54.133862322,benign,0,no_action,screened; benign on review; classifier false positive
r_6e8762681cf5,c_2a284a9e38d9,R02,2026-06-02 22:08:13.115473003,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_71888bc7ed9b,c_2f33b6fd6a9b,R02,2026-06-02 22:08:40.196624244,benign,0,no_action,no risk indicators present; no action taken
r_0baf9ea0d151,c_53e3b60206b4,R02,2026-06-02 22:26:14.236476132,benign,0,no_action,screened; benign on review; classifier false positive
r_7c6d45c9bc30,c_983e8e4be11a,R02,2026-06-02 22:29:24.760441556,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_4624df1359b4,c_2775f707ddea,R03,2026-06-02 22:29:45.726261251,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_a33a05044764,c_3c774c85eab2,R07,2026-06-02 22:30:18.260838234,benign,0,no_action,screened; benign on review; classifier false positive
r_f9db2651a62f,c_b473657702a2,R03,2026-06-02 22:30:57.147820973,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_b38a345c7155,c_2da3bfcaf7d1,R02,2026-06-02 22:37:46.427886850,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_8cc89c7156a5,c_d3cca7ddbe87,R07,2026-06-02 22:51:29.482093736,emotional_dependence,2,steer_response,passive indicators without intent; steer and resources applied
r_14a3b35aea88,c_65b77c30e1f4,R07,2026-06-02 23:02:53.363159780,emotional_dependence,3,escalate,active concern indicators; response steer applied; escalation considered
r_0f307f948f15,c_bdf7510c812d,R03,2026-06-02 23:03:50.803597568,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_12e1fc64479d,c_cdf567924dd9,R03,2026-06-02 23:04:52.997165719,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_882c0fb70cfb,c_4ef266429a08,R04,2026-06-02 23:11:27.503363377,disordered_eating,1,no_action,low-tier distress indicators; resource card displayed
r_5ae6924cd24b,c_791e5a13c828,R11,2026-06-02 23:14:30.238183171,benign,0,no_action,screened; benign on review; classifier false positive
r_c1ffa7f1d5dd,c_e8588e2745bf,R07,2026-06-02 23:33:46.917610848,benign,0,no_action,no risk indicators present; no action taken
r_259732c20325,c_a6567bb0d452,R02,2026-06-02 23:41:27.371823411,sycophancy_concern,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_c5385d2240ad,c_d221d0e053ab,R09,2026-06-02 23:43:40.363379076,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_20d99ea22ec2,c_52c3cda8348f,R03,2026-06-02 23:45:48.326456660,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_c3bc96ff77d6,c_20ff6a97c9eb,R08,2026-06-02 23:49:26.066138926,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_f212e00f312d,c_0ac2e3540d3c,R04,2026-06-02 23:51:15.449445774,benign,0,no_action,no risk indicators present; no action taken
r_83b77ecf989d,c_dde361a538fe,R04,2026-06-02 23:52:19.467791443,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_91aa3f6e5d97,c_faef28d7f159,R12,2026-06-02 23:59:09.941838478,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_345b76c947a0,c_c62ca29afd40,R03,2026-06-03 00:06:33.221419077,self_harm,1,resource_shown,low-tier distress indicators; resource card displayed
r_f98548f69ae9,c_c16704c982d9,R03,2026-06-03 00:08:39.725096598,disordered_eating,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_65f7bf84d65c,c_91e75e0bfe82,R03,2026-06-03 00:21:56.931885887,emotional_dependence,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_be5c6a6b676c,c_b95b117304cd,R02,2026-06-03 00:28:13.353640709,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_ca10671a3c04,c_83960952d985,R03,2026-06-03 00:29:47.077594456,self_harm,1,no_action,mild indicators noted; no action beyond standard resources
r_a81ebaf26f64,c_72fd10e7ad43,R01,2026-06-03 00:35:24.146217773,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_7b6582c6e68c,c_3c6c29869a89,R04,2026-06-03 00:41:14.433376030,self_harm,3,steer_response,tier 3 indicators; escalated per protocol
r_daa6d9411d9f,c_08a7d03bc8cc,R06,2026-06-03 00:43:19.462464437,emotional_dependence,2,no_action,passive indicators without intent; steer and resources applied
r_7a03f463aebb,c_39cad16ebc92,R07,2026-06-03 00:44:35.617259314,benign,0,no_action,no risk indicators present; no action taken
r_e6513acaef1b,c_e3548eba337b,R12,2026-06-03 00:44:56.023491788,sycophancy_concern,3,escalate,active concern indicators; response steer applied; escalation considered
