conversation_id,returned_within_7d,followup_category,followup_severity,resource_link_clicked
c_e6332f66a30f,True,sycophancy_concern,1,False
c_eb39b9a355f8,True,benign,0,False
c_bc5f487f9dd1,True,suicide,1,False
c_ef621923c34e,False,,,False
c_a3745b373b89,True,benign,0,False
c_7e1d54f41136,True,self_harm,1,False
c_9e762b92c698,True,sycophancy_concern,2,False
c_76e8a9da6313,True,benign,0,False
c_9a2512836f5d,False,,,False
c_241623bfd5a3,False,,,False
c_2bffbf8341b2,True,benign,0,False
c_dafc87d9bcd4,False,,,True
c_21fd92997a61,False,,,False
c_875d8e4b7917,True,sycophancy_concern,1,False
c_66652b5a20a8,False,,,False
c_b57174208713,True,benign,0,True
c_ca22cd668533,True,emotional_dependence,2,False
c_6c4b9df7e09d,True,sycophancy_concern,1,False
c_9392ac3bd5f3,True,sycophancy_concern,2,False
c_5188bf42db0b,False,,,False
c_d6c16ee763d6,False,,,False
c_7bfa6cdfb903,True,benign,0,False
c_ace17c2b16af,False,,,False
c_4f1136135f8e,True,sycophancy_concern,4,False
c_e6fc2056a122,True,emotional_dependence,1,False
c_242239d3ffa0,True,self_harm,4,False
c_260fc944777e,True,emotional_dependence,1,False
c_e0d4b6163f7c,False,,,False
c_e56a39f2de01,False,,,False
c_16144af2f832,True,sycophancy_concern,2,False
c_5cf75bc4a952,False,,,False
c_da6133b7d94d,False,,,False
c_1aad77a0544d,True,sycophancy_concern,2,False
c_8032a68a041a,False,,,False
c_b980887fb1cc,True,disordered_eating,2,False
c_82d0e52323a1,True,emotional_dependence,3,False
c_df3d88d6222c,True,disordered_eating,1,False
c_b1bd48e4c337,True,emotional_dependence,1,False
c_613edfa95d0a,True,benign,0,False
c_ec3f7c521022,True,benign,0,False
c_9ca9bc067029,False,,,False
c_c650a37c3f45,True,suicide,1,False
c_d13eb1cc9bb0,False,,,False
c_03c4aa1d7ea7,True,self_harm,1,False
c_f4df2007dabc,True,emotional_dependence,4,False
c_d80ba8e6002c,False,,,False
c_002e9f1f6478,True,benign,0,False
c_98fc95e7b539,False,,,False
c_ce869ff9fcba,False,,,False
c_cf67b148b43c,True,emotional_dependence,2,False
c_808861dd3b53,False,,,False
c_05c82492a3b4,True,disordered_eating,2,False
c_6408feb9b2f4,True,sycophancy_concern,2,False
c_44e059369261,True,sycophancy_concern,1,False
c_1dc0ebb16708,False,,,False
c_054ddefde233,True,benign,0,False
c_9a3eee481cc5,True,sycophancy_concern,1,False
c_511afc0a3d52,False,,,False
c_6682d4b9e055,False,,,False
c_a238066406a0,True,benign,0,False
c_24006af03882,True,benign,0,False
c_b0bb3f175ed9,False,,,False
c_d1fc4c32ef15,False,,,False
c_5734c3355cf6,True,disordered_eating,1,False
c_28144080846e,True,emotional_dependence,1,False
c_e11069f074dd,True,suicide,1,False
c_ff82cf58ef6b,True,self_harm,2,False
c_ccda02df0858,True,emotional_dependence,3,False
c_6157e4c46f08,True,disordered_eating,1,False
c_092f2320d370,True,benign,0,False
c_4025ccc99c7c,True,benign,0,False
c_2a34c78c9227,False,,,False
c_e16a7933a9e8,True,disordered_eating,3,False
c_4b108ae605b9,True,self_harm,2,False
c_ec8794a2a396,True,emotional_dependence,4,False
c_332494228470,False,,,False
c_383673745196,True,benign,0,False
c_ce87ee3a8bdd,False,,,False
c_7b774dbc1431,False,,,False
c_228ddf397ee7,True,suicide,3,False
c_58987bb58bb7,True,benign,0,False
c_883055a62000,True,sycophancy_concern,2,False
c_b01af0c7e97f,False,,,False
c_c420a2a7ea97,True,emotional_dependence,2,False
c_1799b32d192d,True,emotional_dependence,3,False
c_691ea4550241,False,,,False
c_071c63b69223,True,sycophancy_concern,1,False
c_7210e72ac541,True,benign,0,False
c_b3bd5a485e41,False,,,False
c_30fb30e40982,True,self_harm,2,False
c_9b7969a34c13,True,benign,0,False
c_59935873f5bf,False,,,False
c_c747b5c1610a,True,disordered_eating,2,False
c_057b708af750,True,sycophancy_concern,1,False
c_52b4e607e956,False,,,False
c_b9614189957e,False,,,False
c_fd9ef175a005,True,self_harm,1,False
c_960b5cc3818a,True,emotional_dependence,3,False
c_28d30a125aac,False,,,True
c_efdb5cc374a4,True,self_harm,2,False
c_df3a79facdfb,True,emotional_dependence,3,False
c_e883c2bd5aa6,False,,,False
c_adce724d2830,True,self_harm,1,False
c_18bcb60ade5f,True,sycophancy_concern,1,False
c_2ab4d501224b,True,disordered_eating,2,False
c_37b672d1e6ba,True,disordered_eating,1,False
c_54d6bc013762,False,,,False
c_8cbcc5d6d749,True,self_harm,1,False
c_9a686821e783,False,,,False
c_478c8a52e016,True,emotional_dependence,1,False
c_7dd2c9610ab0,True,benign,0,False
c_a6256f390a53,False,,,False
c_c7cfabda3107,True,benign,0,False
c_52c248fbdd45,False,,,False
c_8c7b9ad59d05,True,benign,0,False
c_3f6be7206b21,False,,,False
c_ed44cb8f8f4c,False,,,False
c_ab946816e5eb,False,,,False
c_66df029a3786,False,,,False
c_159d11644ba3,True,benign,0,False
c_926c44176bb2,True,emotional_dependence,1,False
c_43e7bd17cafa,False,,,False
c_5125aaa82638,False,,,False
c_b2248ece0ac8,True,benign,0,False
c_83b249d88626,True,sycophancy_concern,1,False
c_b8e5d39f8bc5,True,sycophancy_concern,3,False
c_e2a3f0fd236f,True,emotional_dependence,4,False
c_8b2bdee26293,False,,,False
c_186c68ea9726,False,,,False
c_f94ead158ea0,False,,,False
c_16bfe8dd7e16,False,,,False
c_d6164d11fa39,False,,,False
c_1a357fe6a094,False,,,False
c_645a6b574240,True,emotional_dependence,1,False
c_558a743cf2ba,False,,,False
c_b5984ced9243,True,sycophancy_concern,2,False
c_0cb87168b4a7,True,sycophancy_concern,2,False
c_7b44d871b557,True,disordered_eating,2,False
c_89a18a525325,True,self_harm,2,False
c_2fbc0ac65d54,True,self_harm,1,False
c_6bbd57c25849,True,emotional_dependence,2,False
c_e690b392114b,False,,,False
c_a9679796237a,True,benign,0,False
c_048a2049acd4,False,,,False
c_c2bb67d34abb,True,self_harm,2,False
c_019b4b0c7227,True,self_harm,1,False
c_40b610ab81bc,False,,,False
c_8e9c27e11c90,True,emotional_dependence,1,False
c_cfb4bed31f29,True,sycophancy_concern,1,False
c_73ddf8dff1a5,True,self_harm,4,False
c_1e47959f0215,True,self_harm,2,False
c_652e929309dc,False,,,False
c_5a741eb8df36,False,,,False
c_02d193ccf615,False,,,False
c_949a01095c06,False,,,False
c_85a4452e51d6,False,,,False
c_4788e0c138b9,True,disordered_eating,3,False
c_f28c925f4f76,True,sycophancy_concern,3,False
c_014f88bd20e7,True,benign,0,False
c_e191053c7f5d,True,emotional_dependence,1,False
c_b2d63c23b1f0,False,,,False
c_73ca0a56b0ff,True,sycophancy_concern,3,False
c_93ca8b233506,False,,,False
c_3a4c0ce097f9,False,,,False
c_fcd2dcced5d4,True,self_harm,3,False
c_0e304a04eae3,False,,,False
c_afd6a6e4088a,True,sycophancy_concern,1,False
c_1b21446414e6,True,emotional_dependence,2,False
c_762672afb475,True,benign,0,False
c_018d431d8af4,False,,,False
c_d495a4ace092,True,benign,0,False
c_af32e1045d7b,True,benign,0,False
c_37e210a25c56,False,,,False
c_aa7bb4c4be13,True,disordered_eating,1,False
c_ceb89b5dbdb6,False,,,False
c_54fbe708967b,False,,,False
c_67f15d058eae,False,,,False
c_0676022e826d,True,benign,0,False
c_f0d46999a3d7,True,benign,0,False
c_bef7c3375a15,True,emotional_dependence,1,False
c_3ff5ade00b01,True,benign,0,False
c_b098be0d46fb,True,self_harm,4,False
c_1d9b77d884f5,True,self_harm,2,False
c_56e2d445e55f,True,self_harm,2,False
c_7d72eb2752ee,True,benign,0,False
c_467e0bf2a58d,False,,,False
c_d0ad7eb05c35,True,self_harm,1,False
c_bed7573f316e,True,benign,0,False
c_1c017bb7f44e,True,disordered_eating,3,False
c_9599d9353fe9,False,,,False
c_2fecd399a61b,False,,,False
c_85d1907e2502,True,benign,0,True
c_bca481d206ed,True,sycophancy_concern,1,False
c_5e7c693c7b61,True,suicide,1,False
c_7b9f9d077cb4,True,disordered_eating,1,False
c_2e0e4a6874d4,False,,,False
c_1b34218e9129,False,,,False
c_99ddc11043aa,False,,,False
c_cc1376bb8c83,False,,,False
c_a86a31bb173e,True,benign,0,False
c_571186ecc41b,True,benign,0,True
c_1aa50e81a9f6,True,benign,0,False
c_fd05c7c85835,False,,,False
c_70050bfbcf7f,True,emotional_dependence,2,False
c_ed913cacbe9d,True,benign,0,True
c_e3b77ee14096,True,benign,0,False
c_db97f67f76e1,True,emotional_dependence,2,False
c_9ce1da9e3156,True,self_harm,1,False
c_119de6457ae4,True,benign,0,False
c_6ee1b4264d7e,False,,,False
c_71a0b1a713b6,True,benign,0,True
c_1e1e3783b127,True,self_harm,1,False
c_3282ef577ad5,True,benign,0,False
c_a5f5290e7aa4,True,benign,0,False
c_1fdb6efd8530,True,benign,0,False
c_3237cdfe5d21,True,self_harm,1,False
c_4af00c02d98c,False,,,False
c_386bfdd6a865,True,self_harm,2,False
c_67d589518adf,True,suicide,1,False
c_32d4df71eb69,False,,,False
c_1327d1fa028f,True,sycophancy_concern,2,False
c_a5700cb8b995,True,sycophancy_concern,4,False
c_6ec6ef6a5faf,False,,,False
c_f65e5a8987cf,True,self_harm,2,False
c_00cccaf32f95,True,emotional_dependence,2,False
c_bf582841d455,False,,,False
c_66a003065da0,False,,,False
c_fe74b7fa081f,True,benign,0,False
c_bf46a20d519c,True,sycophancy_concern,3,False
c_3fa4717a7b85,True,self_harm,2,False
c_84fcbeca0a4c,False,,,False
c_52e95b19d4af,True,sycophancy_concern,1,False
c_077c3e6508dc,True,emotional_dependence,3,False
c_5711887a4c4a,False,,,False
c_2348a9381164,True,emotional_dependence,2,False
c_abc96f368e22,True,emotional_dependence,2,False
c_117d9c28cb94,True,emotional_dependence,1,False
c_f855578de2cc,False,,,False
c_b7269f2b5764,False,,,False
c_1ed5b7796d8c,False,,,False
c_98b516e3d759,True,benign,0,False
c_a5ed85e7eeaa,True,benign,0,False
c_a8c1e0631d5c,True,benign,0,False
c_a87e031a1837,False,,,False
c_a58fb535ea3f,True,self_harm,2,False
c_fc17b2aed84f,False,,,False
c_68fe531ff5c0,True,benign,0,False
c_e682642e39ec,False,,,False
c_5da415719784,False,,,False
c_9012e5c62612,True,benign,0,False
c_48bb1b86c0c2,True,suicide,2,False
c_45d97ed3382d,True,emotional_dependence,1,False
c_c68e343af198,False,,,False
c_db419e395c44,False,,,False
c_6bbed8d5dcef,False,,,False
c_5f3e19c3fb41,True,benign,0,False
c_7593d0207f3e,False,,,False
c_559e62fe56dc,True,benign,0,False
c_46f003a9dbf8,True,emotional_dependence,3,False
c_80569cfad921,True,self_harm,2,False
c_52fc621ed8f4,False,,,False
c_e1e622317e6c,True,benign,0,False
c_7cb463f402e8,True,benign,0,False
c_6ac4d23e09ff,True,benign,0,False
c_9778eee94118,True,suicide,2,False
c_561d5dbe4892,False,,,False
c_b9a683bdd813,False,,,False
c_2c472bdd8813,False,,,False
c_23d215bfb55b,False,,,False
c_5d3543758740,False,,,False
c_03b8d293a4b5,True,sycophancy_concern,1,False
c_361f4f4f222a,True,benign,0,False
c_61a77b0a15dc,True,suicide,2,True
c_756d91d64a2f,True,benign,0,False
c_9b404298d0a7,True,benign,0,False
c_a91171778704,True,self_harm,1,False
c_7d927b5d2b5d,False,,,False
c_e6c4fa1fe056,False,,,False
c_b89ec6796d37,False,,,False
c_e2a5a1dc598d,False,,,True
c_da4ff6a0abb1,True,benign,0,False
c_7f51021800e1,False,,,False
c_8efb97d75b2e,False,,,False
c_b34b8a2eb326,True,benign,0,False
c_67cdd6b2e34a,True,emotional_dependence,1,False
c_d74f4a889dc5,False,,,False
c_2202f2f44b5a,False,,,False
c_b2e69006e2c8,False,,,False
c_27886c26bf7e,True,disordered_eating,1,False
c_b9f9fa62f629,True,benign,0,False
c_33336475b699,True,disordered_eating,3,False
c_31bca1046ef0,True,emotional_dependence,1,False
c_29a0469d07b7,True,suicide,1,False
c_dca7d170cad9,False,,,False
c_ca67b7157e05,True,sycophancy_concern,2,True
c_fc400b772719,True,sycophancy_concern,1,False
c_9521927248dc,False,,,False
c_bdab87b89783,True,sycophancy_concern,1,False
c_6a11cdb8693c,False,,,False
c_514b64614dc3,True,sycophancy_concern,1,False
c_de5fa7bb8c3b,True,emotional_dependence,4,False
c_e84b7dbf9262,False,,,False
c_5aff193cd0af,False,,,False
c_a72f2623c0a8,True,emotional_dependence,2,False
c_753b731edc8b,False,,,False
c_826c43eac91d,True,emotional_dependence,3,False
c_239eff90a680,False,,,False
c_489ef06b1111,True,benign,0,False
c_7f30229ebefd,True,benign,0,False
c_bfdfbd62edd1,False,,,False
c_904e0ef3b3a3,False,,,False
c_b8b77d3cf7c9,False,,,False
c_1a40a2db497a,True,benign,0,False
c_a5a34d27ba60,True,benign,0,False
c_11e1a2f7cdff,True,self_harm,3,False
c_6d45620ce7b1,False,,,False
c_9b7c215222f8,True,benign,0,False
c_54db3702ce2a,True,emotional_dependence,2,False
c_86637d290a8f,False,,,False
c_eb9ba2d3e686,True,suicide,1,False
c_a2772b66ea7a,False,,,False
c_1f44f8307de6,True,benign,0,False
c_777b2af8d14c,True,self_harm,1,False
c_1a8f79dc001e,True,benign,0,False
c_7be47804f233,True,benign,0,False
c_f5a423e76e6e,False,,,False
c_4048878058f7,True,suicide,1,False
c_f26a27ef9331,False,,,False
c_a0cd12b35893,False,,,False
c_cc496e53e205,False,,,False
c_d1cc0921dbd2,True,benign,0,False
c_f4002e60a620,True,benign,0,False
c_3a283051611c,True,emotional_dependence,4,True
c_33d59aee32fd,True,emotional_dependence,1,False
c_be218a4b87a5,True,self_harm,3,False
c_3cdd3f13f2f5,False,,,False
c_17ed2182bedc,False,,,False
c_5fef4e4c7841,False,,,False
c_09fd323e8d47,False,,,False
c_527c84e65953,False,,,False
c_e12ebaaf82e4,True,suicide,1,False
c_d785bf3c2094,True,benign,0,False
c_3c818a87b751,False,,,False
c_3086102227ce,True,sycophancy_concern,1,False
c_0b0be598be43,False,,,False
c_ec46d21389df,True,suicide,3,True
c_baac245b030f,False,,,True
c_d92a0d61838d,True,benign,0,True
c_29aaea50a893,False,,,False
c_edce3c6aa078,True,benign,0,False
c_43df2b230209,False,,,False
c_966f3ca15f66,True,benign,0,False
c_a68b636fe3f9,True,emotional_dependence,2,False
c_0c0b1e6fabc9,False,,,False
c_b2d2c1c8b44c,True,emotional_dependence,1,False
c_7ed7bf82f141,True,benign,0,False
c_5e134eca8d22,False,,,False
c_13d4704b1b0b,True,disordered_eating,2,False
c_8d5b8a4ea3f7,True,sycophancy_concern,2,False
c_d7d5bffe6f34,True,benign,0,False
c_de961cc753b8,False,,,False
c_6ec343e17cff,True,benign,0,False
c_f7633cef129d,False,,,False
c_d051d3a84ac0,True,self_harm,3,False
c_9b57e29f08ff,True,benign,0,False
c_2c261e8ad93c,False,,,False
c_905e0c03a59e,True,self_harm,3,False
c_12965967e1eb,True,suicide,1,False
c_ab14625fc4f9,False,,,False
c_7eb6c061dd83,False,,,False
c_a4ebb2935953,False,,,False
c_278c64649dca,True,benign,0,False
c_efd2450b51b4,False,,,False
c_8ca6aabcb510,True,sycophancy_concern,3,False
c_5c87139a1ac1,False,,,True
c_4865cac1c773,False,,,False
c_81db9fd35b34,False,,,False
c_9a4e712c8563,False,,,False
c_ccc676626b60,True,self_harm,2,False
c_388f36e0cf4b,False,,,False
c_334dc5976dee,True,sycophancy_concern,2,False
c_8c3cbd5dfecd,False,,,False
c_33e0f3ced02e,False,,,True
c_8be7b4ee5ac8,True,disordered_eating,3,False
c_27859b00dbdb,True,benign,0,True
c_dfedc25b1f08,True,emotional_dependence,1,False
c_f045df4fda27,True,sycophancy_concern,2,False
c_1ddb31fb2e63,True,emotional_dependence,1,False
c_7acdfec738e6,False,,,False
c_8c90d9a15320,True,benign,0,False
c_19bcee9bdc2f,False,,,False
c_5d35904248b7,False,,,False
c_ae74368dc9dc,False,,,False
c_0cd58102ead8,True,benign,0,True
c_cbe3b1014440,True,sycophancy_concern,3,False
c_a0bf8bc51989,False,,,False
c_f2920f44ea6c,False,,,False
c_363b111326d7,True,emotional_dependence,3,False
c_5eb9c6eac59f,True,self_harm,1,False
c_1dfb5c76de5c,True,sycophancy_concern,1,False
c_ef751dfc53ef,False,,,False
c_a47bb828698a,True,sycophancy_concern,2,False
c_e8d970634015,True,self_harm,3,False
c_3cab0e95cb58,False,,,False
c_2b8f35810644,False,,,False
c_0360acadaf73,False,,,False
c_c0dfcae34a93,True,emotional_dependence,1,False
c_f982c55c029c,True,benign,0,False
c_aaf72b3e5798,True,benign,0,False
c_b454920d8271,False,,,False
c_5e5ef6bedead,False,,,False
c_5437fe2d6d69,False,,,False
c_3b407af6bba0,True,emotional_dependence,1,False
c_72a22032edab,True,sycophancy_concern,2,False
c_56e7b262faa5,False,,,True
c_87ff49a8432a,True,sycophancy_concern,2,False
c_d65143f31709,False,,,False
c_ba8ffa0696a4,True,suicide,3,False
c_b548924a2597,False,,,False
c_ad37ca9d1b7e,True,disordered_eating,1,False
c_ea56c58de945,True,self_harm,1,False
c_636bafbeaf7d,True,sycophancy_concern,2,False
c_e942f085af7c,False,,,False
c_bf857c2f0751,True,disordered_eating,1,False
c_e9bec426e5ba,True,sycophancy_concern,2,False
c_effc9518acf2,True,benign,0,False
c_490dcab74008,True,benign,0,False
c_90a9861fb938,False,,,True
c_aaf36fc7b039,True,self_harm,1,True
c_5b93d5348589,False,,,False
c_790ec30c77ff,False,,,False
c_921df35f1e8e,False,,,False
c_854aabb9597f,False,,,False
c_a0d3385c0ba4,True,emotional_dependence,1,False
c_903db0c5b13d,False,,,False
c_b817f62c7e8b,True,benign,0,False
c_0fdb394b3b73,True,disordered_eating,1,False
c_b2f329ead509,False,,,False
c_bd144fa368f1,True,disordered_eating,3,False
c_7684b0d2fcd9,True,benign,0,False
c_a5aa86c671fd,True,self_harm,2,False
c_a13e8e57e8ef,True,benign,0,False
c_2ea40fb9a28c,False,,,False
c_de7cc6054287,False,,,False
c_4187e407c8d0,True,benign,0,False
c_b81f3b477709,True,disordered_eating,1,False
c_6666d647bfb4,True,benign,0,False
c_bfb97b7502d3,True,emotional_dependence,1,False
c_fb879ac54e64,True,benign,0,False
c_a6da8992b200,False,,,False
c_7ffd3f1ea270,True,emotional_dependence,3,False
c_5bf97b477153,True,benign,0,False
c_0d2077305748,True,sycophancy_concern,1,False
c_83b0488e2b1b,True,suicide,1,False
c_a21a8d2ff268,False,,,False
c_250a3dd94202,True,benign,0,False
c_6e1037ab2044,True,self_harm,1,False
c_b811d89da7af,False,,,False
c_8e3db2293452,True,benign,0,False
c_1be853dc28e0,True,self_harm,4,False
c_aba64bbdeb83,True,suicide,2,False
c_aa506865369c,True,sycophancy_concern,1,False
c_8032b41957a4,True,benign,0,False
c_a7c160b5d5c7,True,benign,0,False
c_4bb97eee3176,False,,,False
c_377f9595da14,True,benign,0,False
c_7ea0ac1a9279,True,suicide,1,False
c_f682ea5fba34,True,benign,0,False
c_6b479c508e56,False,,,False
c_b2e423d664fa,True,benign,0,False
c_c8b138da6632,False,,,False
c_ca85f1052384,True,self_harm,2,False
c_40f217e2c876,False,,,False
c_e9565e28b947,True,benign,0,False
c_6968b2b24601,False,,,False
c_1ea148e3fe4f,True,benign,0,False
c_73371f5e50f5,False,,,False
c_e93d0d7d7cf5,True,emotional_dependence,1,False
c_bb9664a99584,True,self_harm,2,False
c_18fec7908ee7,True,disordered_eating,2,False
c_166f7679f517,False,,,False
c_9f6ffafad036,False,,,False
c_e132050a321a,False,,,False
c_8d36300472b0,True,benign,0,False
c_05316ed5acdf,True,benign,0,False
c_786ac5dc854a,True,self_harm,1,False
c_ef3acc99ad1a,True,suicide,2,False
c_99b33eb457bc,False,,,False
c_f32abc2841d7,True,benign,0,False
c_bea80da327fd,True,sycophancy_concern,2,False
c_52261b20447d,False,,,False
c_245d93c8a5f9,False,,,False
c_93d5e51f30bb,True,disordered_eating,1,False
c_c5bcf8bf5efa,False,,,False
c_6ac2db33e1e1,False,,,False
c_6d4f95cc2e47,True,benign,0,False
c_1bfb4c8f26ce,False,,,True
c_5f84da26b122,True,disordered_eating,1,False
c_bc306bc5da0b,False,,,False
c_3b9e13544443,True,self_harm,2,False
c_aa40f3643e33,False,,,False
c_b6568a0d07aa,True,benign,0,False
c_7146938f399e,False,,,False
c_cadd53cb815f,False,,,False
c_ca1bb499cb0b,True,benign,0,False
c_05b0a6418cb1,True,benign,0,False
c_465bb1dd3777,False,,,False
c_c069a3d406f4,True,benign,0,False
c_934fe98a3cac,True,benign,0,False
c_7b0aab1fa918,True,sycophancy_concern,1,False
c_17790d54ae00,True,self_harm,1,False
c_9640ab2f32ea,True,emotional_dependence,4,False
c_0b9c3332d6c2,True,emotional_dependence,1,False
c_fe748958fd3a,False,,,False
c_38ed58b03776,False,,,False
c_a9b9679f2aa1,True,sycophancy_concern,1,False
c_410001f3e78c,False,,,False
c_a5f65a4f493c,True,emotional_dependence,2,False
c_230c5a4a19c3,True,benign,0,False
c_7eb628162ab8,True,benign,0,False
c_73778ed2b15a,True,sycophancy_concern,2,False
c_377c6205d4d0,True,self_harm,2,False
c_bfe54e5ffea5,False,,,False
c_e6d078e96407,True,emotional_dependence,2,False
c_f2833c9304ee,False,,,False
c_9165d87c8e81,False,,,False
c_f53e97a2498f,True,benign,0,False
c_d203b7c47829,True,benign,0,False
c_52aff291384f,True,disordered_eating,1,False
c_7c1705ea8298,False,,,False
c_d9e74e9796ff,True,benign,0,False
c_f61ec42d4672,False,,,False
c_15e8c3e3e6ed,True,suicide,1,False
c_549a44ad6932,True,disordered_eating,2,False
c_b1ceac762eda,True,emotional_dependence,1,False
c_925c2976257d,True,self_harm,2,False
c_9b42bf99ed87,True,sycophancy_concern,2,False
c_a6850e86ddc8,False,,,False
c_958f41f3bf06,True,emotional_dependence,1,False
c_2f323d185199,True,emotional_dependence,4,False
c_73df20ed9472,True,sycophancy_concern,3,False
c_a6446685954b,False,,,False
c_fadb37e807b3,True,self_harm,1,False
c_7edc8a05be8e,True,self_harm,1,False
c_9329599625db,False,,,True
c_7708e4828500,False,,,True
c_9d2cdc3088df,True,benign,0,False
c_ae14e9d66c7d,True,self_harm,1,False
c_bff5c4eec9e3,False,,,False
c_499568ae4baa,False,,,False
c_daa9dcc38177,False,,,False
c_6fca5778060b,True,benign,0,False
c_3664d7496fb3,False,,,False
c_9ef53a3395e9,True,suicide,1,False
c_218df694cec3,False,,,False
c_6651c454bbee,True,benign,0,False
c_e0b188f09e91,False,,,False
c_773a0ee715d9,False,,,False
c_1aec0ccfe528,True,emotional_dependence,1,True
c_0cc096ca94bf,True,benign,0,False
c_235ad2d2425a,False,,,False
c_0c7aaf50cbf1,True,disordered_eating,1,False
c_5336714b105c,False,,,False
